OrderID,OrderDate,Region,Category,SalesChannel,PaymentMode,Quantity,UnitPrice,DiscountPercent,CustomerAge,CustomerRating,TotalSales,OrderMonth,OrderWeekday,AgeGroup
102418,2024-07-29,West,Sports,Online,Credit Card,9.0,75.52,15.0,44.0,4.9,577.73,2024-07,Monday,36-45
102626,2025-12-16,East,Sports,Online,Upi,2.0,92.16,0.0,43.0,4.8,184.32,2025-12,Tuesday,36-45
100086,2024-03-12,South,Books,Online,Cash,11.0,20.07,10.0,48.0,4.3,198.69,2024-03,Tuesday,46-55
102908,2024-04-03,Central,Sports,Online,Credit Card,3.0,104.79,20.0,34.0,1.9,251.5,2024-04,Wednesday,26-35
100771,2025-12-22,East,Beauty,Online,Upi,3.0,47.96,0.0,38.0,3.8,143.88,2025-12,Monday,36-45
102389,2025-09-30,South,Books,Online,Credit Card,4.0,17.66,0.0,48.0,4.9,70.64,2025-09,Tuesday,46-55
101249,2025-12-15,North,Sports,Online,Cash,11.0,68.71,10.0,64.0,3.6,680.23,2025-12,Monday,56-70
100708,2024-12-13,North,Beauty,Online,Debit Card,6.0,39.07,5.0,65.0,3.0,222.7,2024-12,Friday,56-70
102411,2024-02-06,East,Home & Kitchen,Online,Upi,5.0,63.39,10.0,27.0,4.8,285.26,2024-02,Tuesday,26-35
101860,2025-06-24,South,Electronics,Online,Cash,7.0,169.98,10.0,39.0,1.5,1070.87,2025-06,Tuesday,36-45
102128,2024-02-16,West,Beauty,Online,Debit Card,5.0,31.32,25.0,41.0,3.1,117.45,2024-02,Friday,36-45
102658,2025-05-06,East,Sports,Online,Credit Card,7.0,2.0,0.0,25.0,2.9,14.0,2025-05,Tuesday,18-25
100418,2024-08-04,East,Electronics,In-Store,Debit Card,5.0,258.635,25.0,48.0,2.4,969.88,2024-08,Sunday,46-55
101461,2024-08-16,Central,Books,Online,Debit Card,1.0,14.51,0.0,28.0,3.3,14.51,2024-08,Friday,26-35
101484,2024-10-30,North,Electronics,Online,Credit Card,7.0,219.77,15.0,56.0,5.0,1307.63,2024-10,Wednesday,56-70
102783,2025-09-04,North,Sports,Online,Net Banking,2.0,65.63,25.0,63.0,2.1,98.44,2025-09,Thursday,56-70
102898,2025-08-05,North,Books,Online,Net Banking,6.0,29.46,15.0,53.0,5.0,150.25,2025-08,Tuesday,46-55
100851,2025-08-08,Central,Home & Kitchen,Online,Cash,3.0,86.77,15.0,42.0,4.0,221.26,2025-08,Friday,36-45
101004,2024-04-03,South,Clothing,In-Store,Upi,8.0,49.64,0.0,35.0,3.4,397.12,2024-04,Wednesday,26-35
101996,2025-02-07,West,Clothing,Online,Credit Card,6.0,33.09,25.0,23.0,1.2,148.91,2025-02,Friday,18-25
101834,2024-10-26,South,Electronics,Online,Debit Card,7.0,165.26,10.0,21.0,1.1,1041.14,2024-10,Saturday,18-25
102383,2024-10-14,East,Electronics,Online,Credit Card,6.0,178.03,15.0,29.0,3.8,907.95,2024-10,Monday,26-35
100436,2025-02-18,East,Electronics,Online,Credit Card,1.0,258.635,5.0,67.0,3.6,245.7,2025-02,Tuesday,56-70
101316,2025-06-02,South,Clothing,In-Store,Cash,6.0,73.54,15.0,28.0,4.4,375.05,2025-06,Monday,26-35
101623,2024-01-13,East,Clothing,Online,Debit Card,7.0,45.36,15.0,19.0,3.5,269.89,2024-01,Saturday,18-25
101480,2024-04-20,East,Clothing,Online,Debit Card,2.0,26.54,5.0,44.0,1.0,50.43,2024-04,Saturday,36-45
101648,2025-12-14,Central,Home & Kitchen,Online,Credit Card,8.0,82.7,25.0,44.0,3.5,496.2,2025-12,Sunday,36-45
101003,2025-10-09,Central,Sports,Online,Cash,1.0,96.15,0.0,44.0,2.4,96.15,2025-10,Thursday,36-45
101278,2024-01-06,South,Home & Kitchen,Online,Cash,1.0,74.21,5.0,35.0,4.4,70.5,2024-01,Saturday,26-35
101823,2025-10-02,West,Books,Online,Cash,1.0,8.55,10.0,21.0,5.0,7.7,2025-10,Thursday,18-25
102443,2024-06-04,East,Electronics,Online,Cash,7.0,47.96,5.0,56.0,4.2,318.93,2024-06,Tuesday,56-70
102897,2025-04-02,West,Home & Kitchen,Online,Credit Card,6.0,39.31,10.0,32.0,4.2,212.27,2025-04,Wednesday,26-35
101836,2025-11-19,East,Home & Kitchen,Online,Debit Card,9.0,67.88,15.0,44.0,1.2,519.28,2025-11,Wednesday,36-45
102853,2024-03-06,North,Books,Online,Credit Card,6.0,22.96,10.0,23.0,3.6,123.98,2024-03,Wednesday,18-25
101546,2025-05-17,East,Beauty,Online,Debit Card,1.0,20.97,0.0,51.0,2.3,20.97,2025-05,Saturday,46-55
100335,2025-08-13,North,Home & Kitchen,Online,Credit Card,1.0,2.0,0.0,46.0,3.7,2.0,2025-08,Wednesday,46-55
100088,2025-07-15,South,Electronics,Online,Credit Card,6.0,116.58,5.0,52.0,3.9,664.51,2025-07,Tuesday,46-55
100874,2025-05-24,South,Beauty,Online,Upi,7.0,21.68,10.0,45.0,2.7,136.58,2025-05,Saturday,36-45
102641,2024-12-28,East,Books,In-Store,Net Banking,9.0,27.8,20.0,68.0,1.1,200.16,2024-12,Saturday,56-70
100543,2024-05-07,Central,Home & Kitchen,Online,Cash,4.0,80.67,15.0,50.0,2.3,274.28,2024-05,Tuesday,46-55
101241,2025-07-22,Central,Sports,Online,Credit Card,10.0,45.98,0.0,52.0,2.5,459.8,2025-07,Tuesday,46-55
101880,2024-10-08,South,Electronics,Online,Cash,4.0,258.635,0.0,59.0,4.9,1034.54,2024-10,Tuesday,56-70
102905,2025-09-23,East,Home & Kitchen,Online,Cash,1.0,83.1,0.0,40.0,1.9,83.1,2025-09,Tuesday,36-45
102506,2024-12-02,East,Clothing,Online,Net Banking,11.0,74.11,25.0,68.0,1.2,611.41,2024-12,Monday,56-70
100319,2025-07-15,East,Electronics,Online,Upi,6.0,258.635,20.0,51.0,2.7,1241.45,2025-07,Tuesday,46-55
100519,2025-03-10,South,Beauty,Online,Upi,10.0,36.14,25.0,38.0,2.0,271.05,2025-03,Monday,36-45
102347,2025-07-03,West,Sports,Online,Credit Card,9.0,66.49,0.0,58.0,1.1,598.41,2025-07,Thursday,56-70
100878,2025-02-04,North,Sports,In-Store,Upi,2.0,42.86,10.0,56.0,1.6,77.15,2025-02,Tuesday,56-70
100825,2024-03-07,Central,Home & Kitchen,Online,Debit Card,8.0,126.99,0.0,32.0,1.9,1015.92,2024-03,Thursday,26-35
101290,2024-06-19,Central,Clothing,Online,Cash,5.0,27.48,10.0,19.0,4.0,123.66,2024-06,Wednesday,18-25
102581,2024-12-03,South,Books,Online,Debit Card,8.0,13.72,25.0,35.0,2.0,82.32,2024-12,Tuesday,26-35
102560,2025-02-26,Central,Home & Kitchen,Online,Cash,9.0,57.74,0.0,27.0,3.5,519.66,2025-02,Wednesday,26-35
100138,2024-09-11,South,Beauty,Online,Credit Card,3.0,36.44,0.0,54.0,3.7,109.32,2024-09,Wednesday,46-55
100163,2024-10-24,North,Books,Online,Debit Card,5.0,28.06,0.0,44.0,4.1,140.3,2024-10,Thursday,36-45
101618,2024-03-29,South,Beauty,In-Store,Debit Card,3.0,12.85,20.0,43.0,1.8,30.84,2024-03,Friday,36-45
102842,2025-07-12,East,Books,Online,Cash,11.0,11.27,0.0,58.0,3.5,123.97,2025-07,Saturday,56-70
101791,2025-10-06,West,Home & Kitchen,Online,Net Banking,8.0,63.7,25.0,50.0,2.0,382.2,2025-10,Monday,46-55
101045,2024-04-22,South,Beauty,In-Store,Credit Card,11.0,28.62,10.0,21.0,2.1,283.34,2024-04,Monday,18-25
100960,2024-04-22,Central,Electronics,Online,Net Banking,1.0,47.96,0.0,44.0,3.9,47.96,2024-04,Monday,36-45
101750,2025-11-11,Central,Sports,In-Store,Debit Card,9.0,29.32,0.0,44.0,3.5,263.88,2025-11,Tuesday,36-45
102582,2024-07-31,West,Electronics,Online,Credit Card,11.0,258.635,25.0,50.0,4.7,2133.74,2024-07,Wednesday,46-55
102292,2024-06-20,North,Books,Online,Cash,5.0,20.13,10.0,50.0,3.7,90.58,2024-06,Thursday,46-55
101504,2025-03-12,North,Home & Kitchen,Online,Debit Card,4.0,70.34,0.0,47.0,1.5,281.36,2025-03,Wednesday,46-55
102335,2025-01-28,East,Beauty,In-Store,Net Banking,10.0,40.89,20.0,44.0,4.6,327.12,2025-01,Tuesday,36-45
102974,2024-01-13,East,Home & Kitchen,Online,Debit Card,6.0,132.7,10.0,41.0,4.4,716.58,2024-01,Saturday,36-45
101059,2024-08-15,North,Electronics,Online,Debit Card,11.0,258.635,5.0,56.0,4.8,2702.74,2024-08,Thursday,56-70
102736,2025-02-23,South,Electronics,Online,Credit Card,10.0,258.635,0.0,46.0,3.7,2586.35,2025-02,Sunday,46-55
100655,2025-01-24,Central,Home & Kitchen,Online,Credit Card,6.0,54.01,0.0,55.0,3.8,324.06,2025-01,Friday,46-55
102064,2025-03-06,Central,Books,In-Store,Net Banking,3.0,15.0,0.0,44.0,3.5,45.0,2025-03,Thursday,36-45
102649,2024-08-29,South,Home & Kitchen,Online,Debit Card,8.0,78.15,0.0,50.0,2.1,625.2,2024-08,Thursday,46-55
100137,2024-01-23,Central,Sports,Online,Cash,4.0,80.71,0.0,33.0,1.9,322.84,2024-01,Tuesday,26-35
102382,2025-11-01,West,Electronics,Online,Cash,1.0,258.635,5.0,59.0,1.3,245.7,2025-11,Saturday,56-70
101976,2025-11-12,Central,Sports,In-Store,Cash,6.0,24.05,10.0,66.0,3.7,129.87,2025-11,Wednesday,56-70
101581,2024-06-07,North,Clothing,In-Store,Debit Card,10.0,81.42,0.0,56.0,2.8,814.2,2024-06,Friday,56-70
100697,2025-03-07,East,Electronics,Online,Cash,9.0,219.86,20.0,64.0,2.3,1582.99,2025-03,Friday,56-70
101097,2025-07-06,South,Electronics,Online,Upi,5.0,258.635,15.0,66.0,1.9,1099.2,2025-07,Sunday,56-70
102297,2024-12-25,West,Home & Kitchen,Online,Upi,4.0,103.28,0.0,38.0,2.8,413.12,2024-12,Wednesday,36-45
102631,2025-05-12,West,Books,Online,Net Banking,8.0,16.23,10.0,25.0,3.8,116.86,2025-05,Monday,18-25
101392,2025-12-20,East,Books,Online,Net Banking,1.0,26.07,0.0,67.0,1.9,26.07,2025-12,Saturday,56-70
102940,2025-06-06,North,Clothing,Online,Cash,9.0,59.53,0.0,30.0,1.5,535.77,2025-06,Friday,26-35
101266,2024-02-10,East,Clothing,Online,Cash,3.0,20.56,15.0,39.0,4.3,52.43,2024-02,Saturday,36-45
100135,2024-08-10,South,Electronics,Online,Upi,10.0,189.97,25.0,68.0,1.7,1424.78,2024-08,Saturday,56-70
101169,2025-11-01,East,Beauty,Online,Net Banking,4.0,52.35,15.0,24.0,2.0,177.99,2025-11,Saturday,18-25
102135,2025-05-16,North,Electronics,Online,Net Banking,9.0,258.635,0.0,59.0,3.9,2327.72,2025-05,Friday,56-70
101503,2024-08-23,West,Electronics,Online,Net Banking,9.0,258.635,10.0,61.0,3.4,2094.94,2024-08,Friday,56-70
101362,2024-09-13,South,Sports,In-Store,Debit Card,10.0,54.35,5.0,27.0,1.5,516.32,2024-09,Friday,26-35
102420,2024-07-08,North,Sports,Online,Cash,1.0,46.29,15.0,46.0,1.5,39.35,2024-07,Monday,46-55
100148,2025-08-23,Central,Home & Kitchen,In-Store,Credit Card,8.0,71.81,0.0,20.0,1.3,574.48,2025-08,Saturday,18-25
100303,2025-10-17,West,Books,Online,Debit Card,5.0,47.96,10.0,43.0,2.1,215.82,2025-10,Friday,36-45
101017,2024-12-27,South,Books,Online,Cash,4.0,33.65,10.0,22.0,2.1,121.14,2024-12,Friday,18-25
101924,2024-09-21,North,Electronics,In-Store,Upi,10.0,207.17,0.0,29.0,3.6,2071.7,2024-09,Saturday,26-35
101052,2025-01-01,West,Books,Online,Credit Card,6.0,18.57,25.0,62.0,2.0,83.56,2025-01,Wednesday,56-70
102747,2025-08-14,North,Electronics,In-Store,Debit Card,1.0,220.4,15.0,29.0,4.7,187.34,2025-08,Thursday,26-35
102376,2025-09-16,North,Beauty,In-Store,Debit Card,4.0,13.84,15.0,63.0,4.1,47.06,2025-09,Tuesday,56-70
101904,2024-08-31,Central,Sports,In-Store,Debit Card,9.0,78.97,0.0,68.0,4.1,710.73,2024-08,Saturday,56-70
102620,2025-09-11,Central,Books,In-Store,Credit Card,6.0,30.21,0.0,59.0,3.2,181.26,2025-09,Thursday,56-70
100198,2024-09-04,Central,Electronics,Online,Debit Card,3.0,242.52,0.0,25.0,1.4,727.56,2024-09,Wednesday,18-25
101768,2024-02-19,Central,Clothing,In-Store,Debit Card,4.0,57.14,5.0,46.0,3.5,217.13,2024-02,Monday,46-55
102240,2024-06-12,North,Sports,Online,Credit Card,10.0,56.27,10.0,35.0,4.1,506.43,2024-06,Wednesday,26-35
100404,2024-12-30,East,Books,Online,Cash,4.0,23.71,0.0,52.0,4.5,94.84,2024-12,Monday,46-55
102674,2025-11-11,West,Beauty,Online,Cash,10.0,41.36,15.0,18.0,4.6,351.56,2025-11,Tuesday,18-25
100483,2025-08-05,South,Clothing,In-Store,Upi,9.0,65.19,0.0,65.0,3.4,586.71,2025-08,Tuesday,56-70
101182,2025-05-19,North,Electronics,In-Store,Upi,10.0,211.37,0.0,29.0,1.4,2113.7,2025-05,Monday,26-35
101339,2024-10-25,North,Clothing,In-Store,Net Banking,9.0,36.92,20.0,63.0,4.2,265.82,2024-10,Friday,56-70
101280,2025-06-24,North,Books,In-Store,Net Banking,9.0,23.82,0.0,39.0,3.4,214.38,2025-06,Tuesday,36-45
101031,2024-05-06,West,Clothing,Online,Credit Card,6.0,31.87,0.0,45.0,2.9,191.22,2024-05,Monday,36-45
100791,2024-11-28,West,Home & Kitchen,Online,Cash,11.0,128.03,20.0,56.0,3.2,1126.66,2024-11,Thursday,56-70
100799,2024-11-19,West,Books,Online,Cash,2.0,18.73,0.0,28.0,3.5,37.46,2024-11,Tuesday,26-35
101201,2024-12-15,East,Sports,Online,Upi,10.0,46.21,0.0,61.0,2.2,462.1,2024-12,Sunday,56-70
100422,2025-07-14,East,Home & Kitchen,In-Store,Cash,10.0,83.37,0.0,57.0,3.7,833.7,2025-07,Monday,56-70
102631,2025-05-12,West,Books,Online,Net Banking,8.0,16.23,10.0,25.0,3.8,116.86,2025-05,Monday,18-25
101883,2025-09-10,East,Books,In-Store,Debit Card,4.0,23.85,15.0,40.0,3.6,81.09,2025-09,Wednesday,36-45
102968,2025-06-10,Central,Sports,In-Store,Net Banking,5.0,55.68,0.0,31.0,3.1,278.4,2025-06,Tuesday,26-35
101479,2024-10-31,Central,Sports,In-Store,Cash,2.0,72.34,0.0,44.0,4.1,144.68,2024-10,Thursday,36-45
101928,2024-05-13,Central,Clothing,Online,Cash,8.0,55.59,25.0,45.0,2.8,333.54,2024-05,Monday,36-45
102535,2025-12-16,South,Sports,Online,Debit Card,6.0,64.79,0.0,45.0,4.7,388.74,2025-12,Tuesday,36-45
101529,2025-11-02,South,Home & Kitchen,Online,Upi,1.0,76.26,0.0,52.0,4.3,76.26,2025-11,Sunday,46-55
100902,2024-06-09,West,Clothing,In-Store,Debit Card,11.0,29.06,25.0,44.0,4.3,239.74,2024-06,Sunday,36-45
100685,2025-08-08,North,Clothing,Online,Net Banking,3.0,41.56,10.0,55.0,4.5,112.21,2025-08,Friday,46-55
101551,2025-09-15,North,Books,In-Store,Credit Card,4.0,21.9,0.0,45.0,1.7,87.6,2025-09,Monday,36-45
100159,2025-07-27,North,Electronics,In-Store,Debit Card,1.0,221.86,0.0,69.0,1.2,221.86,2025-07,Sunday,56-70
100999,2025-01-09,East,Sports,In-Store,Debit Card,10.0,80.94,0.0,36.0,1.9,809.4,2025-01,Thursday,36-45
102465,2024-05-22,North,Books,Online,Debit Card,11.0,15.28,0.0,61.0,2.9,168.08,2024-05,Wednesday,56-70
102838,2024-06-06,East,Clothing,Online,Debit Card,7.0,66.19,15.0,36.0,3.4,393.83,2024-06,Thursday,36-45
102250,2025-01-05,North,Beauty,Online,Debit Card,3.0,3.63,5.0,25.0,2.7,10.35,2025-01,Sunday,18-25
100112,2025-02-10,West,Beauty,Online,Upi,3.0,8.09,0.0,37.0,2.2,24.27,2025-02,Monday,36-45
102864,2024-03-04,West,Beauty,Online,Cash,7.0,47.3,10.0,44.0,3.1,297.99,2024-03,Monday,36-45
101446,2025-11-16,South,Home & Kitchen,Online,Credit Card,9.0,57.93,20.0,62.0,3.5,417.1,2025-11,Sunday,56-70
101952,2024-02-22,North,Beauty,In-Store,Upi,9.0,41.58,10.0,54.0,3.9,336.8,2024-02,Thursday,46-55
100922,2024-11-22,West,Books,Online,Debit Card,11.0,12.48,5.0,44.0,3.2,130.42,2024-11,Friday,36-45
101624,2025-02-08,North,Beauty,Online,Cash,11.0,16.8,0.0,29.0,3.9,184.8,2025-02,Saturday,26-35
102596,2024-12-31,East,Sports,In-Store,Debit Card,8.0,93.98,0.0,48.0,3.4,751.84,2024-12,Tuesday,46-55
101319,2024-10-17,Central,Clothing,Online,Debit Card,3.0,36.42,10.0,49.0,4.7,98.33,2024-10,Thursday,46-55
101663,2025-02-08,West,Books,In-Store,Debit Card,11.0,22.67,15.0,30.0,3.5,211.96,2025-02,Saturday,26-35
100815,2025-09-03,South,Electronics,Online,Credit Card,1.0,258.635,25.0,55.0,4.6,193.98,2025-09,Wednesday,46-55
102266,2025-05-14,East,Electronics,In-Store,Cash,9.0,140.29,20.0,37.0,2.0,1010.09,2025-05,Wednesday,36-45
101473,2024-05-31,Central,Clothing,Online,Credit Card,5.0,39.87,0.0,38.0,1.9,199.35,2024-05,Friday,36-45
101773,2024-10-15,West,Electronics,In-Store,Cash,2.0,258.635,0.0,58.0,1.8,517.27,2024-10,Tuesday,56-70
100679,2025-11-15,Central,Electronics,Online,Debit Card,8.0,215.48,0.0,53.0,1.1,1723.84,2025-11,Saturday,46-55
102573,2024-10-13,North,Beauty,Online,Net Banking,7.0,39.93,5.0,53.0,3.0,265.53,2024-10,Sunday,46-55
101093,2024-10-13,North,Clothing,In-Store,Cash,10.0,32.01,15.0,37.0,1.9,272.08,2024-10,Sunday,36-45
100080,2025-11-18,Central,Beauty,Online,Net Banking,6.0,40.33,0.0,21.0,5.0,241.98,2025-11,Tuesday,18-25
101950,2025-10-31,West,Electronics,In-Store,Net Banking,5.0,158.2,5.0,36.0,4.0,751.45,2025-10,Friday,36-45
101239,2024-01-30,East,Sports,In-Store,Cash,8.0,56.9,25.0,21.0,2.8,341.4,2024-01,Tuesday,18-25
100329,2025-02-09,East,Sports,Online,Upi,3.0,80.78,20.0,23.0,3.5,193.87,2025-02,Sunday,18-25
100242,2024-03-10,North,Sports,Online,Debit Card,8.0,31.06,15.0,65.0,2.4,211.21,2024-03,Sunday,56-70
100641,2025-10-31,East,Books,In-Store,Cash,11.0,21.29,0.0,45.0,4.4,234.19,2025-10,Friday,36-45
100696,2025-06-11,North,Home & Kitchen,Online,Net Banking,9.0,31.76,0.0,58.0,1.1,285.84,2025-06,Wednesday,56-70
102257,2025-04-22,South,Electronics,Online,Credit Card,4.0,258.635,15.0,67.0,1.2,879.36,2025-04,Tuesday,56-70
100753,2025-11-15,East,Clothing,In-Store,Net Banking,3.0,40.3,0.0,57.0,3.9,120.9,2025-11,Saturday,56-70
100435,2024-03-31,North,Sports,Online,Net Banking,9.0,21.01,25.0,43.0,4.9,141.82,2024-03,Sunday,36-45
101563,2025-11-02,Central,Clothing,Online,Upi,7.0,23.83,25.0,24.0,3.7,125.11,2025-11,Sunday,18-25
101934,2024-04-17,North,Home & Kitchen,Online,Cash,9.0,105.88,10.0,25.0,2.9,857.63,2024-04,Wednesday,18-25
102777,2025-10-22,Central,Beauty,In-Store,Credit Card,9.0,29.75,5.0,60.0,1.3,254.36,2025-10,Wednesday,56-70
101712,2025-10-05,West,Sports,Online,Net Banking,10.0,69.55,25.0,42.0,4.4,521.62,2025-10,Sunday,36-45
100551,2024-10-14,North,Electronics,Online,Credit Card,4.0,47.96,0.0,57.0,1.1,191.84,2024-10,Monday,56-70
102621,2024-10-13,West,Sports,Online,Credit Card,11.0,78.23,5.0,44.0,3.4,817.5,2024-10,Sunday,36-45
100601,2025-07-23,North,Home & Kitchen,Online,Cash,2.0,69.84,25.0,50.0,3.0,104.76,2025-07,Wednesday,46-55
101964,2025-08-20,West,Home & Kitchen,Online,Debit Card,5.0,92.84,15.0,20.0,4.4,394.57,2025-08,Wednesday,18-25
101013,2024-08-17,North,Books,In-Store,Upi,9.0,9.57,0.0,44.0,2.9,86.13,2024-08,Saturday,36-45
102480,2025-04-21,North,Clothing,Online,Net Banking,1.0,46.83,0.0,47.0,3.2,46.83,2025-04,Monday,46-55
101427,2025-10-21,East,Beauty,Online,Cash,1.0,21.5,15.0,67.0,3.6,18.27,2025-10,Tuesday,56-70
102012,2024-04-21,Central,Electronics,In-Store,Debit Card,4.0,118.72,0.0,46.0,3.1,474.88,2024-04,Sunday,46-55
101386,2025-02-13,North,Electronics,Online,Cash,4.0,258.635,0.0,42.0,3.7,1034.54,2025-02,Thursday,36-45
101295,2025-01-11,East,Home & Kitchen,In-Store,Upi,1.0,47.96,25.0,59.0,4.8,35.97,2025-01,Saturday,56-70
100466,2024-05-01,West,Sports,Online,Cash,11.0,72.94,20.0,56.0,2.3,641.87,2024-05,Wednesday,56-70
101499,2025-09-06,North,Books,Online,Credit Card,6.0,19.32,0.0,34.0,2.6,115.92,2025-09,Saturday,26-35
102828,2025-04-02,North,Sports,Online,Debit Card,4.0,64.33,0.0,44.0,1.0,257.32,2025-04,Wednesday,36-45
102955,2025-12-28,South,Home & Kitchen,Online,Upi,6.0,77.99,0.0,60.0,4.0,467.94,2025-12,Sunday,56-70
100277,2025-07-26,East,Clothing,In-Store,Debit Card,7.0,38.2,0.0,29.0,1.5,267.4,2025-07,Saturday,26-35
101069,2024-01-08,Central,Sports,In-Store,Net Banking,10.0,63.34,25.0,39.0,4.3,475.05,2024-01,Monday,36-45
101548,2024-12-27,Central,Home & Kitchen,Online,Upi,4.0,95.37,25.0,65.0,3.9,286.11,2024-12,Friday,56-70
101024,2025-08-23,Central,Electronics,Online,Credit Card,6.0,170.72,15.0,24.0,3.6,870.67,2025-08,Saturday,18-25
101465,2024-03-22,East,Home & Kitchen,Online,Net Banking,1.0,79.74,0.0,44.0,3.1,79.74,2024-03,Friday,36-45
100940,2025-05-20,Central,Sports,In-Store,Upi,1.0,54.72,5.0,58.0,3.6,51.98,2025-05,Tuesday,56-70
101466,2025-04-09,South,Clothing,Online,Debit Card,11.0,32.67,5.0,37.0,3.3,341.4,2025-04,Wednesday,36-45
101323,2025-10-10,Central,Beauty,In-Store,Cash,8.0,25.27,10.0,52.0,4.4,181.94,2025-10,Friday,46-55
101399,2024-08-06,East,Sports,In-Store,Debit Card,2.0,42.07,10.0,66.0,1.3,75.73,2024-08,Tuesday,56-70
102497,2025-10-11,East,Beauty,In-Store,Credit Card,4.0,31.01,0.0,53.0,2.5,124.04,2025-10,Saturday,46-55
101449,2024-03-16,Central,Home & Kitchen,Online,Cash,2.0,77.12,20.0,34.0,4.2,123.39,2024-03,Saturday,26-35
100906,2024-10-27,East,Beauty,In-Store,Upi,6.0,36.1,5.0,41.0,3.0,205.77,2024-10,Sunday,36-45
102691,2025-03-19,West,Beauty,Online,Net Banking,6.0,60.28,0.0,44.0,4.6,361.68,2025-03,Wednesday,36-45
101895,2025-09-14,Central,Home & Kitchen,In-Store,Debit Card,3.0,49.17,5.0,37.0,2.3,140.13,2025-09,Sunday,36-45
100388,2025-10-13,Central,Home & Kitchen,In-Store,Cash,1.0,80.28,0.0,30.0,2.8,80.28,2025-10,Monday,26-35
102070,2024-05-18,West,Home & Kitchen,Online,Upi,3.0,52.1,0.0,46.0,4.4,156.3,2024-05,Saturday,46-55
102441,2024-01-01,North,Books,Online,Net Banking,2.0,18.5,5.0,40.0,1.8,35.15,2024-01,Monday,36-45
102172,2025-12-29,South,Clothing,Online,Upi,7.0,53.84,10.0,31.0,1.0,339.19,2025-12,Monday,26-35
100880,2024-03-03,Central,Home & Kitchen,Online,Credit Card,2.0,161.86,15.0,39.0,4.1,275.16,2024-03,Sunday,36-45
102749,2025-12-13,West,Electronics,Online,Cash,6.0,258.635,20.0,52.0,1.4,1241.45,2025-12,Saturday,46-55
100050,2025-07-09,North,Electronics,Online,Debit Card,4.0,242.07,25.0,48.0,1.7,726.21,2025-07,Wednesday,46-55
101887,2024-10-29,Central,Books,Online,Upi,1.0,26.55,25.0,38.0,1.9,19.91,2024-10,Tuesday,36-45
101702,2025-05-13,Central,Home & Kitchen,Online,Upi,7.0,43.26,20.0,52.0,1.3,242.26,2025-05,Tuesday,46-55
100133,2025-02-12,West,Books,Online,Debit Card,2.0,13.7,0.0,61.0,4.5,27.4,2025-02,Wednesday,56-70
101105,2024-05-12,North,Sports,Online,Cash,10.0,65.73,20.0,31.0,4.1,525.84,2024-05,Sunday,26-35
100703,2024-05-05,North,Books,Online,Upi,5.0,20.65,20.0,45.0,1.6,82.6,2024-05,Sunday,36-45
100482,2024-07-02,Central,Electronics,In-Store,Net Banking,11.0,253.81,0.0,36.0,3.4,2791.91,2024-07,Tuesday,36-45
101145,2024-12-18,Central,Home & Kitchen,In-Store,Upi,10.0,135.59,0.0,69.0,2.4,1355.9,2024-12,Wednesday,56-70
102038,2025-12-23,North,Sports,Online,Upi,7.0,64.45,10.0,52.0,4.4,406.04,2025-12,Tuesday,46-55
102958,2025-01-09,North,Electronics,Online,Net Banking,8.0,258.635,0.0,69.0,3.2,2069.08,2025-01,Thursday,56-70
100066,2025-10-23,North,Beauty,Online,Credit Card,5.0,39.01,20.0,32.0,4.4,156.04,2025-10,Thursday,26-35
102313,2024-02-08,North,Beauty,Online,Upi,4.0,16.68,0.0,42.0,5.0,66.72,2024-02,Thursday,36-45
102994,2025-07-17,South,Beauty,Online,Debit Card,11.0,13.56,0.0,62.0,2.4,149.16,2025-07,Thursday,56-70
100907,2024-05-06,South,Beauty,In-Store,Cash,9.0,41.77,0.0,57.0,1.5,375.93,2024-05,Monday,56-70
100031,2024-06-15,North,Clothing,Online,Net Banking,2.0,39.9,10.0,27.0,2.4,71.82,2024-06,Saturday,26-35
102850,2024-05-22,North,Home & Kitchen,Online,Upi,11.0,104.78,20.0,30.0,4.2,922.06,2024-05,Wednesday,26-35
100010,2025-01-19,North,Home & Kitchen,In-Store,Cash,6.0,122.37,5.0,21.0,2.4,697.51,2025-01,Sunday,18-25
100064,2024-10-27,West,Sports,Online,Upi,10.0,64.74,10.0,69.0,4.2,582.66,2024-10,Sunday,56-70
100776,2024-11-05,East,Beauty,Online,Debit Card,2.0,36.97,15.0,67.0,2.0,62.85,2024-11,Tuesday,56-70
100077,2024-06-14,Central,Electronics,Online,Debit Card,6.0,258.635,0.0,54.0,2.6,1551.81,2024-06,Friday,46-55
100491,2025-09-26,West,Electronics,In-Store,Upi,6.0,90.24,0.0,18.0,3.7,541.44,2025-09,Friday,18-25
102634,2024-03-01,East,Home & Kitchen,Online,Credit Card,3.0,66.0,0.0,27.0,2.6,198.0,2024-03,Friday,26-35
102113,2025-10-27,Central,Clothing,In-Store,Credit Card,6.0,65.62,0.0,67.0,3.8,393.72,2025-10,Monday,56-70
102774,2025-02-02,North,Home & Kitchen,In-Store,Net Banking,6.0,21.94,25.0,42.0,1.2,98.73,2025-02,Sunday,36-45
102344,2025-03-05,Central,Books,In-Store,Net Banking,2.0,13.71,0.0,43.0,4.2,27.42,2025-03,Wednesday,36-45
100591,2025-10-21,Central,Clothing,In-Store,Debit Card,7.0,57.11,0.0,21.0,3.6,399.77,2025-10,Tuesday,18-25
