OrderID,OrderDate,Region,Category,SalesChannel,PaymentMode,Quantity,UnitPrice,DiscountPercent,CustomerAge,CustomerRating,TotalSales
100076,08/29/2024,West,Books,Online,Net Banking,,25.44,0.0,20.0,4.9,25.44
100900,2024-01-04,East,Sports,Online,Debit Card,1.0,52.56,0.0,,1.1,52.56
100371,2025-04-28,East,Home & Kitchen,Online,Net Banking,6.0,85.87,0.0,53.0,4.4,515.22
101204,2025-04-20,West,Books,Online,Debit Card,10.0,27.4,0.0,48.0,3.8,274.0
102563,2024-10-25,  east ,BEAUTY,Online,Net Banking,6.0,25.65,5.0,46.0,1.3,146.2
100941,2024-10-22,North,Sports,Online,Cash,7.0,91.45,10.0,54.0,3.1,576.14
100552,2025-08-28,East,Home & Kitchen,In-Store,Cash,9.0,117.52,25.0,44.0,4.5,793.26
100406,2024-11-13,East,Beauty,In-Store,Debit Card,4.0,36.02,15.0,43.0,3.3,122.47
102117,31-01-2025,North,Books,Online,Cash,8.0,30.44,10.0,56.0,3.9,219.17
101613,2025-05-21,West,Beauty,Online,Cash,3.0,46.43,25.0,49.0,2.1,104.47
100968,11/03/2025,  east ,Clothing,Online,Cash,5.0,37.22,10.0,,2.7,167.49
102349,2025-01-03,South,Sports,Online,Debit Card,1.0,24.17,10.0,36.0,4.5,21.75
101746,12/23/2025,South,Sports,Online,Debit Card,3.0,74.77,0.0,34.0,2.5,224.31
100689,2025-07-26,Central,Home & Kitchen,Online,Cash,3.0,60.63,25.0,68.0,2.7,136.42
101738,2024-01-03,South,Electronics,Online,Credit Card,7.0,300.54,0.0,23.0,4.7,2103.78
100236,2025-04-29,Central,Sports,Online,Net Banking,6.0,28.76,0.0,59.0,2.4,172.56
102887,02/16/2024,North,Books,Online,Cash,3.0,21.72,10.0,66.0,1.3,58.64
101986,2025-08-27,  west ,Beauty,In-Store,UPI,11.0,60.78,25.0,18.0,2.8,501.44
101983,07/02/2025,East,Sports,In-Store,Debit Card,1.0,87.95,0.0,59.0,3.5,87.95
100499,2024-11-07,East,Electronics,Online,Net Banking,2.0,203.75,15.0,53.0,4.1,346.38
100822,2024-04-09,South,Clothing,Online,Cash,5.0,52.12,25.0,19.0,2.6,195.45
100794,2024-11-11,South,Beauty,Online,Net Banking,4.0,17.37,15.0,53.0,1.2,59.06
100990,2024-09-07,Central,Clothing,Online,Credit Card,1.0,30.48,0.0,67.0,4.7,30.48
100567,07/01/2024,Central,Sports,Online,Credit Card,3.0,44.73,25.0,42.0,1.8,100.64
102435,2025-02-16,South,Beauty,In-Store,Credit Card,8.0,32.03,5.0,57.0,4.8,243.43
100390,2025-06-29,South,Home & Kitchen,Online,Debit Card,7.0,138.17,0.0,65.0,4.4,967.19
100743,2024-07-16,South,Clothing,Online,Credit Card,2.0,44.14,0.0,62.0,3.2,88.28
102400,2024-01-05,  north ,Home & Kitchen,Online,Cash,11.0,91.17,0.0,59.0,1.3,1002.87
101217,2025-06-19,Central,Sports,In-Store,Net Banking,5.0,72.02,0.0,51.0,4.5,360.1
100235,2025-06-09,West,SPORTS,Online,UPI,8.0,71.88,10.0,66.0,4.9,517.54
102784,28-10-2025,Central,Clothing,In-Store,UPI,4.0,17.07,20.0,61.0,1.8,54.62
100480,2024-07-29,Central,Sports,In-Store,Credit Card,7.0,28.35,5.0,66.0,2.2,188.53
102042,2025-06-29,  central ,Clothing,In-Store,Net Banking,8.0,49.49,0.0,25.0,4.0,395.92
101677,2024-11-02,South,Books,In-Store,Net Banking,6.0,4.37,0.0,47.0,3.2,26.22
102764,29-05-2024,  west ,Home & Kitchen,Online,Net Banking,5.0,54.68,10.0,66.0,3.7,246.06
102917,2025-11-22,North,Books,Online,Debit Card,9.0,13.24,25.0,22.0,2.0,89.37
102608,2025-01-19,Central,Sports,Online,Debit Card,7.0,45.27,0.0,43.0,4.7,316.89
102668,2024-02-26,East,Sports,Online,UPI,6.0,42.29,5.0,60.0,3.1,241.05
100120,2024-11-17,,Sports,Online,Net Banking,5.0,54.0,15.0,,2.2,229.5
101272,2025-11-11,Central,Sports,Online,Net Banking,8.0,91.81,0.0,67.0,5.0,734.48
100926,01/30/2025,,Sports,Online,Credit Card,4.0,53.17,20.0,39.0,1.1,170.14
101594,2025-05-28,East,Sports,Online,Credit Card,8.0,,25.0,18.0,3.5,350.34
100223,2024-05-27,East,Clothing,Online,Debit Card,3.0,66.36,0.0,25.0,4.0,199.08
100766,23-03-2025,West,Home & Kitchen,In-Store,UPI,8.0,73.73,0.0,22.0,4.8,589.84
100613,2024-10-08,East,Home & Kitchen,Online,Net Banking,4.0,85.22,10.0,22.0,4.2,306.79
101245,2025-12-21,West,Home & Kitchen,In-Store,Net Banking,8.0,86.19,15.0,28.0,1.0,586.09
101540,2024-12-13,  south ,Home & Kitchen,In-Store,Net Banking,4.0,94.82,0.0,38.0,4.3,379.28
100052,23-09-2024,South,Electronics,In-Store,Debit Card,8.0,342.32,25.0,32.0,4.9,2053.92
100529,2025-11-04,East,Home & Kitchen,Online,Credit Card,7.0,62.49,5.0,31.0,3.7,415.56
101899,2024-09-05,West,HOME & KITCHEN,Online,UPI,6.0,67.06,20.0,57.0,,321.89
102961,2024-11-04,  south ,Sports,Online,Net Banking,6.0,,0.0,63.0,1.7,225.96
100818,2025-05-01,East,Home & Kitchen,Online,Net Banking,11.0,85.07,15.0,59.0,3.8,795.4
100155,2025-04-28,South,Electronics,Online,Cash,5.0,326.47,0.0,40.0,3.6,1632.35
102906,04/01/2025,Central,Books,Online,Debit Card,5.0,26.89,0.0,61.0,3.0,134.45
100248,2025-07-29,East,Sports,Online,Credit Card,11.0,73.31,0.0,36.0,1.3,806.41
100761,2025-02-08,  central ,ELECTRONICS,Online,UPI,2.0,288.48,20.0,34.0,1.5,461.57
101894,2024-04-08,West,Home & Kitchen,Online,Cash,,68.96,0.0,30.0,3.8,689.6
102029,2024-09-07,East,Electronics,Online,Net Banking,3.0,248.52,5.0,20.0,2.5,708.28
101130,2024-10-24,North,Clothing,Online,Net Banking,1.0,56.31,0.0,20.0,4.9,56.31
100542,05/22/2024,West,Clothing,In-Store,Cash,5.0,40.34,0.0,20.0,2.6,201.7
100793,2025-08-26,South,Clothing,Online,UPI,4.0,27.89,0.0,65.0,,111.56
101725,2025-07-26,,Electronics,Online,Credit Card,10.0,446.24,0.0,59.0,3.7,4462.4
100628,04-01-2025,  north ,Sports,Online,Cash,8.0,69.93,0.0,,3.0,559.44
102198,2025-02-21,,Sports,Online,Debit Card,9.0,92.82,0.0,36.0,1.2,835.38
102728,2025-02-28,East,BEAUTY,Online,UPI,9.0,58.23,25.0,25.0,3.7,393.05
102339,2024-03-08,  south ,Books,In-Store,Credit Card,8.0,19.25,15.0,35.0,3.0,130.9
102429,2024-07-16,Central,Electronics,Online,Cash,10.0,2.29,0.0,66.0,1.0,22.9
102875,2025-01-12,North,Home & Kitchen,Online,Net Banking,11.0,86.16,15.0,46.0,2.8,805.6
101367,2024-11-27,East,Books,In-Store,Debit Card,10.0,14.43,0.0,47.0,5.0,144.3
101620,2024-07-12,North,Home & Kitchen,Online,Cash,11.0,60.59,25.0,51.0,3.5,499.87
102812,2024-05-24,South,Sports,Online,,3.0,93.27,10.0,53.0,3.0,251.83
101071,2024-06-01,East,Clothing,Online,Debit Card,11.0,33.66,0.0,20.0,3.6,370.26
100554,2025-12-20,  south ,Home & Kitchen,Online,Credit Card,2.0,115.64,20.0,58.0,4.2,185.02
101828,2025-03-24,East,Books,In-Store,Net Banking,2.0,17.14,15.0,32.0,1.2,29.14
100826,2025-05-12,North,Beauty,Online,Cash,11.0,31.35,25.0,65.0,1.7,258.64
100842,2025-10-26,West,Sports,In-Store,UPI,10.0,77.95,0.0,22.0,1.8,779.5
101984,2025-04-10,West,Beauty,In-Store,Cash,9.0,22.96,0.0,57.0,2.9,206.64
101837,2024-08-10,Central,Electronics,In-Store,Credit Card,9.0,252.58,15.0,41.0,4.8,1932.24
100535,2024-04-22,West,Sports,Online,Net Banking,5.0,41.65,0.0,39.0,3.3,208.25
102698,2024-04-04,North,Beauty,Online,Debit Card,5.0,27.93,20.0,35.0,3.7,111.72
100154,2024-11-13,Central,Beauty,Online,UPI,5.0,945.1894655166922,0.0,32.0,3.6,298.55
102606,2025-01-24,West,Books,Online,Net Banking,11.0,26.1,10.0,30.0,3.5,258.39
102841,30-05-2025,North,Home & Kitchen,Online,Credit Card,9.0,59.26,0.0,69.0,2.5,533.34
100322,25-03-2025,  east ,BOOKS,In-Store,Net Banking,4.0,24.0,0.0,51.0,1.8,96.0
101710,07-09-2024,  south ,Clothing,Online,UPI,9.0,48.86,0.0,36.0,4.7,439.74
100014,2025-06-08,Central,Beauty,Online,Net Banking,11.0,34.0,0.0,,1.9,374.0
101798,2024-12-16,East,Electronics,Online,Debit Card,5.0,65.06,25.0,69.0,1.5,243.98
102844,2024-11-29,West,Electronics,In-Store,Credit Card,11.0,218.24,10.0,57.0,2.8,2160.58
100082,2024-04-27,South,CLOTHING,Online,Debit Card,3.0,24.85,0.0,43.0,2.1,74.55
101943,2024-01-22,South,Electronics,Online,Credit Card,4.0,412.25,15.0,38.0,2.3,1401.65
101988,2024-06-02,North,Home & Kitchen,In-Store,Debit Card,5.0,89.59,0.0,60.0,1.9,447.95
101383,2025-10-17,South,Books,Online,Credit Card,2.0,18.46,0.0,51.0,4.9,36.92
101574,04/18/2024,Central,Sports,Online,UPI,9.0,82.67,0.0,54.0,3.8,744.03
102058,2024-10-15,West,Beauty,In-Store,Debit Card,6.0,42.81,0.0,19.0,,256.86
102909,2024-09-11,North,Home & Kitchen,Online,Debit Card,10.0,26.67,5.0,46.0,4.5,253.37
101494,2024-10-26,East,Home & Kitchen,In-Store,Net Banking,10.0,85.8,20.0,32.0,4.0,686.4
100831,2024-06-25,South,Books,Online,UPI,11.0,14.84,0.0,,4.2,163.24
102080,2025-08-27,West,Electronics,Online,Net Banking,11.0,96.17,5.0,37.0,2.7,1004.98
101174,01/07/2024,East,Beauty,Online,Credit Card,6.0,35.02,25.0,48.0,2.3,157.59
100413,2024-04-06,East,Electronics,In-Store,Cash,11.0,268.26,20.0,56.0,3.8,2360.69
101817,2024-07-03,North,Clothing,In-Store,Debit Card,6.0,50.67,0.0,56.0,2.2,304.02
100165,18-08-2025,Central,Beauty,In-Store,Credit Card,6.0,50.69,10.0,52.0,3.2,273.73
102604,2025-07-08,Central,Books,In-Store,UPI,10.0,16.52,0.0,53.0,4.8,165.2
102952,2025-11-15,West,Books,Online,UPI,2.0,13.06,20.0,,3.6,20.9
100614,2025-05-16,North,Books,In-Store,UPI,4.0,23.83,0.0,31.0,2.1,95.32
101014,2025-01-14,South,BOOKS,Online,Cash,7.0,7.94,15.0,47.0,2.9,47.24
102137,2024-01-17,  north ,Clothing,Online,Debit Card,5.0,46.96,0.0,20.0,,234.8
102773,2025-05-30,Central,Clothing,In-Store,Cash,11.0,44.46,0.0,34.0,3.0,489.06
101237,2024-03-31,East,Electronics,Online,,5.0,349.03,25.0,64.0,2.2,1308.86
102181,2024-06-24,North,Home & Kitchen,In-Store,Cash,5.0,116.69,5.0,38.0,4.4,554.28
100555,03-01-2025,East,Electronics,Online,Credit Card,6.0,172.98,0.0,,4.2,1037.88
102368,2024-04-28,West,Beauty,Online,Debit Card,2.0,29.9,5.0,27.0,4.3,56.81
102834,2024-10-10,  central ,BEAUTY,Online,Cash,7.0,37.43,5.0,,4.4,248.91
101211,2025-07-25,South,Home & Kitchen,In-Store,Net Banking,2.0,43.67,0.0,68.0,1.2,87.34
102811,2024-07-28,West,Beauty,In-Store,Debit Card,8.0,45.95,25.0,32.0,4.4,275.7
100634,2024-05-13,East,Books,In-Store,Net Banking,1.0,22.15,25.0,64.0,3.0,16.61
101055,2025-12-28,West,Clothing,Online,Credit Card,10.0,32.93,10.0,48.0,4.3,296.37
102340,2024-11-05,West,Beauty,Online,UPI,6.0,44.04,15.0,,4.1,224.6
101708,06/27/2024,  north ,Books,Online,UPI,1.0,17.88,0.0,42.0,1.5,17.88
100796,2025-12-08,West,Sports,In-Store,Credit Card,5.0,77.05,0.0,,2.9,385.25
102787,13-02-2024,North,Beauty,In-Store,UPI,9.0,40.69,20.0,64.0,5.0,292.97
100174,2025-05-24,West,Home & Kitchen,Online,UPI,2.0,112.86,0.0,55.0,3.0,225.72
100245,2024-03-02,West,Sports,Online,Net Banking,10.0,43.38,0.0,37.0,3.2,433.8
101080,2025-11-03,  north ,Electronics,In-Store,Credit Card,6.0,514.83,0.0,29.0,,3088.98
101654,2024-04-24,North,Clothing,Online,UPI,6.0,47.57,5.0,66.0,3.6,271.15
102992,2024-05-21,Central,Books,Online,Debit Card,7.0,16.09,0.0,64.0,1.3,112.63
100144,26-12-2025,,Books,Online,Cash,7.0,,10.0,62.0,1.2,165.38
100145,2025-09-15,East,Electronics,In-Store,Cash,5.0,303.01,10.0,22.0,2.4,1363.54
100090,2024-11-14,North,Sports,Online,Credit Card,9.0,60.07,15.0,55.0,4.7,459.54
100682,2025-12-02,Central,Home & Kitchen,Online,Net Banking,,98.95,0.0,38.0,2.7,494.75
100310,2025-05-01,South,Books,Online,Credit Card,,16.31,0.0,35.0,1.9,163.1
100093,2024-10-10,South,BEAUTY,Online,Debit Card,7.0,38.96,0.0,23.0,1.1,272.72
102671,2025-09-17,  west ,Electronics,Online,Net Banking,10.0,220.4,15.0,38.0,3.5,1873.4
101956,2025-01-21,Central,Sports,Online,Credit Card,8.0,92.25,15.0,54.0,1.6,627.3
100924,2024-06-30,Central,Electronics,Online,Credit Card,10.0,230.86,20.0,31.0,4.7,1846.88
102770,2025-04-27,Central,Home & Kitchen,Online,Credit Card,10.0,123.79,20.0,35.0,3.7,990.32
101909,2025-11-18,North,Beauty,Online,Cash,9.0,34.76,0.0,55.0,1.2,312.84
101035,2025-06-26,East,Home & Kitchen,Online,Debit Card,5.0,53.94,15.0,68.0,2.2,229.24
101400,2025-09-16,South,Beauty,Online,Debit Card,10.0,19.32,0.0,21.0,5.0,193.2
102291,2024-08-23,South,Clothing,In-Store,Net Banking,2.0,52.63,25.0,68.0,2.8,78.95
101500,2025-01-22,Central,Electronics,Online,Debit Card,7.0,223.29,20.0,46.0,1.8,1250.42
102262,2024-01-24,North,Books,In-Store,Cash,1.0,28.95,5.0,,4.4,27.5
101468,2025-07-22,  east ,Books,In-Store,Credit Card,6.0,24.68,5.0,34.0,4.0,140.68
100998,2025-12-04,West,Sports,In-Store,UPI,2.0,83.94,0.0,36.0,3.3,167.88
100853,2024-06-23,East,CLOTHING,Online,Credit Card,7.0,43.6,0.0,51.0,3.7,305.2
102473,2024-05-31,  north ,Sports,Online,Net Banking,10.0,80.67,5.0,,3.6,766.36
102204,28-11-2024,North,Clothing,Online,UPI,10.0,59.75,25.0,51.0,4.3,448.12
101142,11-11-2025,East,Home & Kitchen,In-Store,Credit Card,5.0,50.54,20.0,37.0,2.2,202.16
101143,2025-09-09,  central ,HOME & KITCHEN,Online,Cash,2.0,20.41,0.0,37.0,3.3,40.82
102274,2024-05-09,West,Electronics,Online,UPI,5.0,161.61,10.0,,1.7,727.25
102048,2025-07-02,North,Electronics,Online,UPI,6.0,351.26,15.0,20.0,2.5,1791.43
100401,2025-07-22,North,Beauty,Online,Credit Card,9.0,39.94,25.0,18.0,,269.59
101103,2024-04-20,West,Home & Kitchen,Online,Credit Card,5.0,102.86,25.0,23.0,3.7,385.72
100084,05-04-2025,East,HOME & KITCHEN,Online,,9.0,71.7,10.0,36.0,4.9,580.77
102210,2025-05-26,Central,Home & Kitchen,Online,Credit Card,9.0,46.84,15.0,47.0,2.5,358.33
102912,2024-12-10,West,Books,Online,Net Banking,7.0,23.32,20.0,37.0,2.5,130.59
100114,2025-01-04,Central,Sports,Online,Debit Card,7.0,57.89,5.0,30.0,1.2,384.97
102885,2024-04-22,Central,Electronics,Online,Net Banking,3.0,316.61,5.0,62.0,2.8,902.34
101585,2024-08-20,South,Beauty,Online,Credit Card,2.0,22.4,25.0,39.0,2.2,33.6
101567,2025-03-17,North,Home & Kitchen,Online,Debit Card,1.0,82.42,0.0,20.0,1.0,82.42
101501,2024-07-09,East,Home & Kitchen,In-Store,Net Banking,6.0,37.84,25.0,29.0,2.1,170.28
101660,2025-03-28,Central,Sports,Online,Debit Card,11.0,115.21,20.0,47.0,1.5,1013.85
101556,2025-10-17,  east ,Books,Online,Net Banking,3.0,17.98,0.0,,2.5,53.94
102007,2024-04-21,West,Sports,In-Store,Credit Card,7.0,99.13,10.0,69.0,2.3,624.52
100625,2024-06-19,South,Sports,In-Store,Debit Card,4.0,19.51,0.0,21.0,1.9,78.04
101885,2024-05-11,West,Books,Online,Cash,3.0,19.36,25.0,63.0,1.0,43.56
101866,2024-03-22,West,Clothing,Online,Credit Card,2.0,19.36,15.0,54.0,2.3,32.91
100952,2025-03-25,West,Electronics,Online,Cash,8.0,477.67,0.0,52.0,4.9,3821.36
102306,2024-08-26,  west ,Clothing,In-Store,Credit Card,3.0,30.56,10.0,42.0,2.5,82.51
100624,2025-03-17,South,Beauty,Online,Credit Card,8.0,17.6,0.0,46.0,3.2,140.8
100234,2024-12-26,  central ,HOME & KITCHEN,Online,Credit Card,2.0,74.7,5.0,20.0,1.1,141.93
102183,2025-04-16,East,Books,Online,Credit Card,3.0,25.07,0.0,31.0,4.8,75.21
102034,2025-12-21,West,Home & Kitchen,Online,UPI,7.0,114.98,0.0,53.0,2.5,804.86
101826,2024-03-17,South,Sports,In-Store,Debit Card,3.0,,25.0,42.0,4.8,131.98
102867,25-04-2024,East,Clothing,Online,UPI,7.0,32.99,10.0,49.0,,207.84
102640,2024-06-24,South,SPORTS,Online,Net Banking,1.0,105.78,25.0,37.0,1.9,79.34
101314,2025-10-21,  north ,Sports,Online,UPI,3.0,79.65,0.0,21.0,2.7,238.95
101525,2024-02-04,North,Electronics,Online,Cash,6.0,203.73,25.0,18.0,4.7,916.78
101562,2024-06-30,South,Clothing,Online,Cash,3.0,19.96,20.0,67.0,1.1,47.9
101752,2025-04-04,South,CLOTHING,In-Store,Credit Card,2.0,33.83,0.0,65.0,4.2,67.66
101605,2025-10-12,West,Books,In-Store,Cash,11.0,19.18,15.0,25.0,2.7,179.33
100343,2025-01-11,Central,Clothing,Online,Cash,9.0,56.64,0.0,,1.4,509.76
101569,2025-12-20,East,Clothing,In-Store,UPI,10.0,45.17,5.0,64.0,2.1,429.12
102341,10/15/2024,  west ,Sports,Online,UPI,5.0,61.02,5.0,67.0,2.0,289.85
102412,2025-11-11,Central,Books,Online,Credit Card,2.0,18.72,0.0,43.0,2.0,37.44
102226,2025-10-03,Central,Beauty,In-Store,UPI,10.0,33.68,15.0,49.0,4.6,286.28
100996,2025-01-19,East,Beauty,In-Store,Cash,1.0,24.47,25.0,18.0,1.3,18.35
102062,2024-04-19,Central,Home & Kitchen,Online,Debit Card,9.0,57.77,5.0,37.0,1.3,493.93
101110,2025-04-07,Central,Sports,In-Store,Credit Card,11.0,71.59,0.0,21.0,2.6,787.49
102213,2024-03-25,West,Electronics,Online,Debit Card,8.0,336.64,25.0,59.0,2.0,2019.84
101359,2024-09-24,East,Sports,In-Store,UPI,7.0,89.4,25.0,34.0,1.6,469.35
102107,2024-04-11,South,Clothing,In-Store,UPI,2.0,27.99,15.0,52.0,2.9,47.58
100709,2024-12-06,North,Electronics,Online,Cash,10.0,354.75,0.0,58.0,4.7,3547.5
101878,2025-06-15,East,Books,In-Store,Debit Card,10.0,23.08,25.0,34.0,3.8,173.1
101378,2025-01-02,East,Clothing,Online,Credit Card,7.0,23.98,10.0,25.0,1.4,151.07
100424,2024-10-31,  south ,CLOTHING,Online,Cash,6.0,50.83,0.0,59.0,4.0,304.98
100292,2025-11-28,North,BOOKS,In-Store,UPI,10.0,22.06,25.0,42.0,1.1,165.45
101065,2024-10-10,South,Electronics,In-Store,Net Banking,11.0,109.37,10.0,32.0,4.4,1082.76
102377,2024-04-10,Central,Books,In-Store,Debit Card,7.0,7.8,25.0,65.0,,40.95
101638,13-05-2024,West,Books,Online,Credit Card,9.0,11.54,10.0,35.0,2.8,93.47
102477,2024-05-08,  north ,Beauty,Online,Debit Card,4.0,35.71,20.0,52.0,,114.27
101012,2024-06-28,North,Sports,Online,UPI,5.0,28.79,10.0,,1.7,129.56
102127,2025-04-02,West,Clothing,In-Store,Credit Card,3.0,51.27,0.0,27.0,3.6,153.81
101717,2024-10-04,North,Home & Kitchen,In-Store,UPI,3.0,87.53,5.0,20.0,2.0,249.46
100937,2024-04-18,West,Electronics,Online,UPI,7.0,309.22,15.0,44.0,,1839.86
100834,2025-09-16,East,Electronics,Online,UPI,7.0,427.66,15.0,43.0,2.5,2544.58
100254,2025-04-27,South,BEAUTY,In-Store,,,48.41,15.0,46.0,2.2,370.34
101482,2024-07-30,North,Beauty,Online,UPI,10.0,23.86,0.0,55.0,1.4,238.6
102200,2024-09-24,Central,Beauty,Online,UPI,2.0,28.33,5.0,62.0,3.8,53.83
101407,2025-10-01,North,Home & Kitchen,Online,Debit Card,-2.0,84.1,0.0,,4.6,168.2
102934,2025-08-13,  east ,Electronics,In-Store,Net Banking,10.0,182.67,0.0,45.0,2.8,1826.7
102184,2025-04-08,North,CLOTHING,Online,Credit Card,4.0,16.26,0.0,59.0,1.3,65.04
100723,2024-03-28,North,Beauty,Online,UPI,9.0,56.21,0.0,68.0,3.2,505.89
100969,2024-01-27,  south ,Clothing,Online,Cash,8.0,52.95,15.0,33.0,1.6,360.06
100496,2024-03-27,  south ,HOME & KITCHEN,Online,Debit Card,9.0,66.57,5.0,40.0,4.6,569.17
100950,2024-03-09,West,Home & Kitchen,Online,Debit Card,5.0,73.03,0.0,39.0,3.9,365.15
100805,2025-07-25,South,Clothing,In-Store,UPI,5.0,36.19,0.0,48.0,1.6,180.95
101829,2025-12-19,South,Books,Online,Debit Card,11.0,15.86,25.0,65.0,2.7,130.84
102177,2024-12-17,East,Home & Kitchen,Online,Credit Card,2.0,78.4,20.0,48.0,4.7,125.44
101739,2024-05-29,South,Clothing,Online,Net Banking,9.0,41.28,0.0,18.0,1.7,371.52
100337,19-08-2024,East,Beauty,Online,Credit Card,2.0,46.42,20.0,28.0,1.4,74.27
100730,2025-06-16,  south ,Beauty,In-Store,Credit Card,8.0,19.42,15.0,34.0,4.6,132.06
100608,12/07/2025,South,Home & Kitchen,Online,UPI,5.0,133.99,0.0,48.0,2.1,669.95
101148,2025-05-18,West,Sports,In-Store,Cash,7.0,68.47,10.0,34.0,3.9,431.36
102243,2024-03-22,East,Clothing,Online,Debit Card,4.0,65.56,15.0,18.0,4.3,222.9
101713,2025-06-20,East,Sports,Online,Cash,6.0,47.78,15.0,25.0,1.7,243.68
100658,2024-02-22,South,Books,In-Store,Net Banking,11.0,25.05,15.0,46.0,4.1,234.22
100909,2024-03-08,Central,Clothing,Online,UPI,11.0,52.01,10.0,68.0,3.1,514.9
102632,2025-10-29,East,Clothing,Online,Debit Card,,38.93,20.0,27.0,4.1,93.43
102151,2024-08-23,  north ,Electronics,Online,Cash,1.0,210.79,25.0,38.0,,158.09
102010,2024-12-29,  central ,Sports,In-Store,Debit Card,3.0,60.63,15.0,61.0,2.9,154.61
102491,2024-07-12,East,Electronics,In-Store,Cash,10.0,265.92,15.0,40.0,4.2,2260.32
101810,2024-06-27,  central ,Home & Kitchen,Online,Credit Card,11.0,65.57,0.0,36.0,4.3,721.27
101994,2025-07-05,North,Clothing,Online,Cash,6.0,67.01,15.0,,1.9,341.75
100719,2025-03-14,South,Clothing,Online,Credit Card,6.0,32.06,25.0,48.0,1.2,144.27
101569,2025-12-20,East,Clothing,In-Store,UPI,10.0,45.17,5.0,64.0,2.1,429.12
102275,2024-11-06,East,Books,Online,Cash,8.0,23.35,10.0,36.0,4.9,168.12
100434,2024-11-13,West,Home & Kitchen,Online,Net Banking,8.0,66.41,0.0,25.0,3.9,531.28
101299,2024-01-22,West,Clothing,Online,UPI,8.0,41.16,10.0,63.0,4.4,296.35
102174,19-06-2024,West,Electronics,Online,Net Banking,7.0,190.02,25.0,,4.0,997.6
100405,2025-01-01,East,Home & Kitchen,In-Store,UPI,2.0,72.31,0.0,44.0,1.9,144.62
100821,2025-05-01,North,Electronics,In-Store,Debit Card,8.0,286.12,25.0,52.0,4.4,1716.72
101789,2025-07-04,  east ,Home & Kitchen,Online,UPI,10.0,45.35,5.0,56.0,3.3,430.82
102936,2025-07-15,Central,Home & Kitchen,Online,Debit Card,10.0,76.67,10.0,48.0,2.3,690.03
102351,2025-07-02,South,Beauty,In-Store,Cash,3.0,60.43,0.0,64.0,4.6,181.29
102315,01/01/2024,  south ,Books,Online,Cash,8.0,23.79,25.0,46.0,4.9,142.74
101858,18-01-2025,West,Electronics,In-Store,UPI,8.0,280.73,5.0,40.0,5.0,2133.55
101557,2025-07-19,North,Clothing,Online,Cash,5.0,32.67,0.0,67.0,3.8,163.35
100545,2024-02-09,North,Electronics,In-Store,Net Banking,5.0,174.98,0.0,59.0,1.9,874.9
100212,2025-07-30,Central,Beauty,Online,Debit Card,6.0,26.59,15.0,41.0,4.9,135.61
100896,07-01-2025,South,Books,In-Store,Debit Card,6.0,19.46,0.0,69.0,1.5,116.76
101941,2024-07-04,North,Sports,Online,Cash,5.0,59.75,25.0,36.0,1.1,224.06
101891,2024-06-28,West,Clothing,In-Store,Credit Card,1.0,38.5,25.0,63.0,4.0,28.88
100916,2025-01-31,South,Electronics,Online,Cash,2.0,212.09,10.0,40.0,3.6,381.76
101289,30-03-2025,  south ,Clothing,Online,Net Banking,2.0,49.99,0.0,38.0,4.8,99.98
100814,2025-07-22,  south ,SPORTS,Online,Cash,7.0,61.95,0.0,37.0,4.0,433.65
101265,2024-01-28,Central,Clothing,Online,Debit Card,2.0,40.82,10.0,28.0,1.2,73.48
100342,2025-03-30,North,Home & Kitchen,In-Store,Debit Card,8.0,47.84,20.0,57.0,3.7,306.18
102597,06/12/2025,West,Sports,Online,UPI,2.0,57.35,25.0,40.0,2.2,86.02
101410,2024-02-14,West,Sports,In-Store,Debit Card,5.0,59.64,0.0,51.0,2.2,298.2
101214,2024-02-24,Central,Books,In-Store,Credit Card,3.0,11.63,0.0,33.0,2.1,34.89
100966,2025-03-15,Central,Books,Online,Credit Card,8.0,8.91,15.0,41.0,2.3,60.59
101230,2025-08-23,North,Electronics,Online,Credit Card,,291.4,10.0,44.0,4.1,524.52
102343,2025-06-23,East,Beauty,Online,Debit Card,8.0,50.88,0.0,31.0,3.6,407.04
100695,2024-07-04,West,Sports,Online,Net Banking,1.0,36.26,20.0,25.0,2.1,29.01
102121,2025-11-27,South,BEAUTY,Online,Net Banking,10.0,53.84,0.0,44.0,4.5,538.4
100605,2025-01-26,West,Electronics,Online,Debit Card,7.0,298.8,0.0,45.0,3.9,2091.6
100104,2025-08-05,  south ,Clothing,Online,Credit Card,3.0,58.8,10.0,59.0,2.4,158.76
100645,2024-08-28,Central,Sports,Online,Credit Card,,63.15,10.0,31.0,,170.5
101404,2024-05-09,South,Beauty,Online,Debit Card,10.0,31.31,0.0,18.0,3.7,313.1
100494,2024-07-30,  east ,Sports,In-Store,Net Banking,4.0,62.48,25.0,54.0,,187.44
102487,2024-02-10,East,Beauty,Online,Debit Card,4.0,39.24,5.0,64.0,4.8,149.11
101019,2024-03-25,North,Home & Kitchen,Online,Credit Card,10.0,128.65,0.0,65.0,2.7,1286.5
100091,08/11/2025,  north ,Clothing,Online,Credit Card,,75.74,0.0,46.0,4.7,757.4
101112,05/20/2024,East,Electronics,In-Store,Cash,2.0,307.6,0.0,63.0,4.8,615.2
100908,2024-09-28,  south ,Sports,In-Store,Credit Card,1.0,88.03,10.0,26.0,3.2,79.23
